targetasin,targetvendorcode,classification_code
B0B5W25BVQ,2P7TM,950590000000
B00UCBJIG4,VOT35,847290809012
B084S7BP3Z,VOT35,370120000000
B08PW3TLF7,VOT35,441490000000
B08Y942CPK,64GHT,401320000000
B08Y942CPK,VOT35,401320000000
0735384851,VOT35,950300690000
B00BHJFKYE,VOT35,950631000000
B089HBPHBG,VOT35,950730000000
B09W19Y69J,VOT35,950300490000
B09W19Y69J,Y07TA,950300490000
B00YJJBBN8,VOT35,482030000000
B000BO8AAC,VOT35,950691900000
B000FE5PCY,VOT35,950629000000
B00MX66N1E,VOT35,830242000019
B0002NP4OW,VOT35,920600000000
B00IES4KA6,VOT35,420100000000
B0028N35QS,VOT35,871495000000
B07DG3RD3L,VOT35,491191000000
B008LQDU34,VOT35,392610000000
B015ELWK6G,VOT35,940490900000
B0000C0CIR,VOT35,490810000000
B082H8RJ98,VOT35,950691900000
B08C3R5GPK,VOT35,830241100019
B0CTNL712R,C17Q1,842121000000
B0CTNL712R,VOT35,842121000000
B0CRWVBNC8,VOT35,950699900000
B00GBVCF64,VOT35,732399000000
B07P4PKHXB,VOT35,830241900000
B0797J88MN,VOT35,820750900000
B00FX9CUGA,6T7E3,842489700000
B00FX9CUGA,VOT35,842489700000
B0BPDVP931,RBIJW,830242000019
B0BPDVP931,VOT35,830242000019
B0C66YQNZX,14S6L,830241100019
B07V8WQK6T,VOT35,630392900012
B096TRVQXT,VOT35,852349200000
B0B5XQ85WL,3U7CU,950691900000
B0B5XQ85WL,VOT35,950691900000
B08PDVH2PS,VOT35,830242000019
B08PDVH2PS,KBS0K,830242000019
B01ITLB1TA,VOT35,442090990000
B00ZR2H1W6,VOT35,392610000000
B07F16K6L4,VOT35,830242000019
B000MJKK9A,VOT35,830249000000
B005ESP4RM,VOT35,842139259000
B0BXZ5H4Q9,VOT35,950639100000
B0768TWRPZ,VOT35,848180190009
B01LR7505O,VOT35,848180190009
B01LR7505O,Z27QO,848180190009
B007VHILVA,VOT35,848180190009
B007VHILVA,ZK7XL,848180190009
B08DDYNL8N,ZK7XL,848180190009
B08DDYNL8N,VOT35,848180190009
B07BFMHDSC,ZK7XL,848180190009
B07BFMHDSC,VOT35,848180190009
B01LCJOQW0,VOT35,820320000011
B01LCJOQW0,5T7FU,820320000011
B0DJF2QH16,VOT35,960390919019
B003WH1KPW,VOT35,392690979018
B07V5DCBY1,VOT35,630640000000
B07V5RMVHF,VOT35,630312000000
B07VNS3HTW,VOT35,630312000000
B0BZQ92V5P,XQ7OH,630312000000
B0BZQ92V5P,VOT35,630312000000
B01FJMBZ5W,VOT35,630790980019
B07WV55RC2,VOT35,732690980019
B07WV55RC2,Q07XO,732690980019
B001PYST9Y,EY7P6,392690979018
B001PYST9Y,VOT35,392690979018
B08SNYW8R4,VOT35,392490000019
B00NFB81ZC,VOT35,401699970019
B00NAZ6NVW,VOT35,392690979018
B00NAZ6NVW,8G7DW,392690979018
B07CTHXGSV,HG7OC,842139259000
B07CTHXGSV,VOT35,842139259000
B07FWGLDRM,VOT35,630392900012
B079JPNZ3C,ADPXP,852349200000
B07TXGTJJ6,VOT35,490900000000
B0BV1ZBCL7,VOT35,630392900012
B00SBQJ85S,VOT35,392690979018
B0B729HR7G,VOT35,392490000019
B00XYKXM6C,VOT35,630312000000
B00XYKXM6C,AG7AN,630312000000
B0002CZWKO,VOT35,920999700000
B00CJ2XZ22,VOT35,392690979018
B09BNT2GJH,VOT35,392329900019
B0090JVBS2,VOT35,844180000019
B004TLXTXQ,VOT35,540419000000
B07FYCM2X1,VOT35,490900000000
B07XM9HPBW,VOT35,950710000000
B073VRQ6F4,7Q7FM,441990009019
B073VRQ6F4,VOT35,441990009019
B000ALJFPA,VOT35,950790000000
B00LDYMG5E,VOT35,950790000000
B099255NQ6,VOT35,960330100000
B005CH2A86,VOT35,960340100000
B01MAV0JHS,VOT35,960390990000
B001JK4J34,VOT35,570310000000
B07ZSDKMGR,VOT35,950639100000
B07JFMX5XD,VOT35,950659000000
B0BDTQS8JT,VOT35,560900000000
B00F2QHXJS,VOT35,950699900000
B01H3MUGJM,VOT35,630293900000
B00MX66J9U,VOT35,830242000019
B000BD5GG4,VOT35,731822000000
B077724PR6,VOT35,790700009000
B004NHMOJ6,VOT35,848110990000
B07YKY72FQ,VOT35,842490800019
B005ESOPQS,VOT35,842139259000
B00154ZWFI,VOT35,820540000000
B085HLBQHX,VOT35,852380900000
B071L66M54,VOT35,420100000000
B00063KG82,VOT35,630790100019
B00ZABZV8A,VOT35,830241900000
B073FVP9ZC,VOT35,482390859900
B00HB083PG,VOT35,950632000000
B0C36W1BQC,XS7MV,848180190012
B0C36W1BQC,VOT35,848180190012
B00I00RASM,VOT35,820890000019
B07D7D9JQ6,VOT35,420100000000
B00LDYONDC,VOT35,950790000000
B07FKBGG99,VOT35,848180190009
B08BX8G1Y8,VOT35,950639900000
B001AU845W,VOT35,482050000000
B00GLQX3CO,VOT35,392690979018
B0BNLWF8QP,VOT35,950632000000
B07B68CHJY,VOT35,848180110000
B001EJMS6K,VOT35,950691900000
B00KW2CDVU,VOT35,391890000000
B0B2PB6393,VOT35,680530000000
B0BT7SW7ZX,BW7LH,392640000019
B0BT7SW7ZX,VOT35,392640000019
B00I14X9PU,VOT35,420292919000
B09NP5JNSN,VOT35,630232900000
B00BBKNFJQ,VOT35,961100000000
B09B17YWKC,VOT35,482030000000
B00ASSMOF8,VOT35,950590000000
B000A1A8WE,VOT35,842489700000
B06XCPM76P,VOT35,842489700000
B00TUDHV8C,VOT35,842139259000
B00TUDHV8C,HG7OC,842139259000
B07F6YB3VW,VOT35,842489700000
B002OB49JQ,VOT35,482090000000
B09GWBKYC1,VOT35,920999700000
B0D7K91DC2,VOT35,392640000019
B0D7K91DC2,6O7J8,392640000019
B0CD2MQ47Z,VOT35,630800000019
B07MHD9C4B,VOT35,847989979019
B07MHD9C4B,AH78R,847989979019
B00TYB2UUY,VOT35,630312000000
B013WEQ80G,VOT35,392590200000
B013WEQ80G,BVAT7,392590200000
B08N88SWJR,6B7JI,630391000030
B08N88SWJR,VOT35,630391000030
B07HGD3JTF,VOT35,630392900012
B000AADYYO,Y07TA,852349200000
B09QMQCXBZ,VOT35,852349200000
0786967226,VOT35,490199000019
B07GSYXFS6,ADPXP,852349200000
B0BG22RTR3,WK7SI,630319000000
B0BG22RTR3,VOT35,630319000000
B007TAHG74,VOT35,691310000090
B0B8ZR2JKD,VOT35,962000100000
B00A4AGOJC,VOT35,830241100019
B0977R1V2F,VOT35,950691900000
B071X2P55D,VOT35,842121000000
B07CN259WD,VOT35,950639900000
B09NPDZLFF,VOT35,940320809000
B000ALE488,VOT35,950790000000
B000BVXVR2,VOT35,392590100000
B00O48LPBM,VOT35,392610000000
B00CJQ3S8E,VOT35,420100000000
B002C4XI06,VOT35,920999200000
B0002D0ADC,VOT35,920999200000
B0002X6GU8,VOT35,920999700000
B00VEFZPJG,VOT35,442019000000
B07JHWDJ9Y,VOT35,640411000000
B075BHC6MT,VOT35,570242000000
B0007WOX22,VOT35,920930000000
B087L8GKYG,VOT35,852380900000
B087L8GKYG,HD7V9,852380900000
B09R36PVCZ,YN8BW,852349200000
B010RBF2C2,VOT35,950629000000
B0C5D1K6Z3,VOT35,761699909019
B0088MQ6YG,VOT35,732620000000
B0088MQ6YG,6D7FV,732620000000
B08QSN3K2K,VOT35,392690979018
0062390864,UK80D,490199000019
B00006IC3V,9Y7CC,481910000000
B0C6R8SDR9,VOT35,741220000011
B09NSQMMZ6,VOT35,630392900012
B07HM9JFDH,VOT35,630260000019
B0006T6E5K,VOT35,842420000000
B08D3S4X52,VOT35,950691900000
B00BI9X1OO,VOT35,902990000000
B0002DUVMW,VOT35,920994000000
B07CQ4VB3R,VOT35,820790300000
B07VLBVH6Z,VOT35,700992000000
B0D467W46G,VOT35,481820100000
B0D81L57RQ,VOT35,460211009000
B09VCMRN4Y,VOT35,960330900000
B0BFL1NJQF,VOT35,620140900019
B0916C26LH,VOT35,848180110000
B0757SQZYW,VOT35,851810000000
B003HEP7CW,VOT35,960390919019
B07R7Y3HPN,VOT35,852349200000
B001C0LS6W,VOT35,950790000000
B07H487K3N,VOT35,570242000000
B07VFKJK7F,VOT35,820240000000
B08WV63143,VOT35,420100000000
B001QTF7B6,VOT35,420600000000
B07VNBR8QH,VOT35,920994000000
B08FFB6LTH,VOT35,940490900000
B015364JTI,VOT35,691200290000
B0728GYJ5G,VOT35,392690979018
B07GK8WR3V,VOT35,960390919019
B0001P0CES,VOT35,820320000011
B000B61QE2,VOT35,950790000000
B0061Z84AG,VOT35,950691900000
B07VKXP8N9,VOT35,420321000011
B005STRN3U,VOT35,870899979929
B004CR5A70,VOT35,442090990000
B07SBNKTNQ,VOT35,482010300000
B00ASSOGMC,VOT35,870899979929
B003PBF6ZA,E8CJW,392329900019
B003PBF6ZA,VOT35,392329900019
B073H746Q2,VOT35,830241500000
B0060KOMFI,VOT35,960330100000
0735384673,VOT35,950300690000
B07FT3G8VR,VOT35,852349200000
B01MZZHMFD,VOT35,321490000019
B01MZZHMFD,9H7X4,321490000019
B08W6VYRK3,VOT35,950300950000
B00134SCCA,VOT35,900691000000
B0BDQDZC2F,VOT35,960390919019
B01D1XUEN0,VOT35,392690979018
B08R6DCX3N,VOT35,821599109000
B07XYPGN32,VOT35,950699900000
B003KVKXOY,VOT35,920999700000
B0042L7RJA,VOT35,830249000000
B07B88BZFL,VOT35,392630000000
B09MV9JFH9,VOT35,630319000000
B09WMFK3RQ,VOT35,950659000000
B000WCFZCE,VOT35,830629000000
B0914VQ342,VOT35,950300490000
B084ZYPC5P,VOT35,920930000000
B076G48BL9,VOT35,950640000019
B07J2KPCXB,VOT35,950440000000
B09BNRVWC3,VOT35,392329900019
B0002E1P0S,VOT35,920999200000
B09FTMWZR7,P18E2,852349200000
B099BYQMV3,HD7V9,852349200000
B000005Z69,SG81V,852349200000
B0798FTFWR,Z27QO,848180190009
B0798FTFWR,VOT35,848180190009
B08YH629YM,VOT35,570390800000
B076BVWL6W,VOT35,420100000000
B004TSFBJO,VOT35,960329800000
B06XG29T2L,VOT35,950662000000
B0B1TJGD97,VOT35,950300210000
B083T6CFGS,VOT35,950639900000
B00I3LCS5S,VOT35,871499900019
B0C5GFRP96,VOT35,630392900012
B01BKF4T0K,WX7R6,392640000019
B079TKHC96,VOT35,950662000000
B0007KU9YA,VOT35,920994000000
B0051UN790,VOT35,920992000000
B09QXNDJ77,VOT35,630232100000
B0BG3H61TY,VOT35,490900000000
B000KA2VFC,VOT35,950691900000
B01MYBHQRS,VOT35,950590000000
B004VU8EBC,VOT35,630710100000
B07K4RQVDX,QJ8CG,901910900019
B07K4RQVDX,VOT35,901910900019
B0963WJPN1,VOT35,640419900000
B071CVKRW8,VOT35,920999700000
B0BHKGXJ3D,VOT35,392490000019
0063037327,VOT35,490199000019
1328479250,LM83Z,490199000019
B000078CU7,WV7GV,481910000000
B0051YLTTG,VOT35,820540000000
B0BLBWDRDD,VOT35,852380900000
B0002DVBJY,VOT35,920930000000
B074ZY3TXG,VOT35,731811000000
B07CXHS3HH,VOT35,871680009018
B0026ZPY8A,VOT35,848180110000
B091MJMKVK,VOT35,950662000000
B00063UCXG,1O7NL,950450000000
B078ZK8PB9,VOT35,400599009000
B078ZK8PB9,KJBBP,400599009000
B0BMSKLLY1,VOT35,950300690000
B0BMSKLLY1,6Y80B,950300690000
B000BO3N5Y,VOT35,848180190009
B000BO3N5Y,ZK7XL,848180190009
B0000D1E3S,VOT35,830140900000
B004MXN8AA,VOT35,392690979018
B08XN532PY,VOT35,630221000019
B0DT25SDVC,VOT35,950490800000
B000IJVJZ8,VOT35,830241100019
B000IJVJZ8,9D7CA,830241100019
B09PHTSDTK,VOT35,950699900000
B0006M6Y70,VOT35,820540000000
B000Y49UIK,VOT35,830241100019
B09PZ9R5YF,YY7HI,844190109000
B09PZ9R5YF,VOT35,844190109000
B016EX4QAQ,VOT35,392590800000
B0002F742U,VOT35,920999700000
B07VP784VN,VOT35,852349200000
B005GYSUUW,HD7V9,852349200000
B008KP69HK,Q07XO,901910900019
B008KP69HK,VOT35,901910900019
B08NRK454F,VOT35,630492009019
B005A0UVTK,5X7NT,630493000019
B005A0UVTK,VOT35,630493000019
B00VNFUNOY,VOT35,580632100011
B08BG99622,VOT35,630221000019
B0CQRVZLYR,VOT35,940440900000
B00OUQ07NU,VOT35,392640000019
B00OUQ07NU,WX7R6,392640000019
B091SHHY7F,VOT35,830242000019
B091SHHY7F,KBS0K,830242000019
160106702X,RS7OI,482010900019
160106702X,VOT35,482010900019
B0CDN64L1G,VOT35,392690979018
B0012IWK3E,VOT35,852349200000
B00000GBMG,ADPXP,852349200000
B003GDIRQW,Y07TA,846610380000
B003GDIRQW,VOT35,846610380000
B07V7R7V8F,VOT35,940421900000
B07V7R7V8F,OF7JB,940421900000
B07KP9QQMZ,8R7GY,630232900000
B07KP9QQMZ,VOT35,630232900000
B071Z36MP7,VOT35,950632000000
B00CGYNKSM,VOT35,830241100019
B087YJ696S,VOT35,950691900000
B0090IHBQE,VOT35,820750700000
B0087Z7DZ0,LS7O8,482010300000
B0087Z7DZ0,VOT35,482010300000
B01J9QBFWM,VOT35,950710000000
B004UPTXA4,Y07TA,852349200000
B0000DZSUX,VOT35,950661000000
B07BMHD7W5,VOT35,920590900000
B0829PGC7Y,VOT35,920600000000
B0BWZYK6X2,VOT35,700992000000
B01M2CUA4Y,VOT35,842539000090
B00067705K,VOT35,950790000000
B09Z78CPK3,VOT35,820540000000
B00IPUF1QA,VOT35,820570000000
B0CLBXRM3W,VOT35,441490000000
B0CCW7TDGX,VOT35,950450000000
B0B94R5HD3,CJAUP,630392900012
B0B94R5HD3,VOT35,630392900012
B0BYG8Q188,VOT35,950639900000
B00LAETM6I,VOT35,750890009019
B00EHYKIMU,VOT35,847989979019
B01FWO606Q,VOT35,950490800000
B07ZR3QPKX,VOT35,848180190009
B07ZR3QPKX,ZK7XL,848180190009
B00FSNH084,ZK7XL,848180190009
B00FSNH084,VOT35,848180190009
B0B8TH3Z7D,VOT35,392490000019
B0BRQSLM2X,VOT35,950632000000
B089HC2BBT,VOT35,950730000000
B009K48QYY,VOT35,920890000000
B00XKBXJ3Q,VOT35,950590000000
B001DZFB6O,VOT35,950699900000
B08Y5MLVZW,VOT35,630790980019
B01H4D4MBS,VOT35,920994000000
B0893766XV,VOT35,848180190009
B0893766XV,9D7CA,848180190009
B07YXQRCJ4,VOT35,830241500000
B085DNQCHZ,Y07TA,950300490000
B085DNQCHZ,VOT35,950300490000
B0000224V7,VOT35,820520000011
B0148E6XJA,VOT35,950639100000
B09HC9PPJC,VOT35,950699900000
B09BNRPLZ8,VOT35,392321000019
B086VV94GM,VOT35,841420200000
B089SQYPMC,VOT35,820559800019
B08Q8F3GFB,VOT35,392640000019
B004Q67B24,HG7OC,842139259000
B004Q67B24,VOT35,842139259000
B0869PZ4W6,VOT35,950691900000
B07CHRSKM3,VOT35,480262000000
B0BX73SP7B,VOT35,480262000000
B091MKBLBP,VOT35,950662000000
B0C79GCMJ2,VOT35,950699900000
B0814BQNKC,VOT35,950710000000
B01MQI97OZ,VOT35,660199900000
B00HGAT03U,VOT35,420500900011
B001F0GUTO,VOT35,848180190009
B08N86MGL3,VOT35,630392900019
B09YTD6CQ2,VOT35,950510900000
B07PD84GQ6,VOT35,830630000000
B07GC8JHRT,ZK7XL,848180190009
B07GC8JHRT,VOT35,848180190009
B005EXO8LK,VOT35,820320000011
B07HZPD24D,VOT35,630392900012
B0CRKW5S94,VOT35,630392900012
B0CRKW5S94,O97IQ,630392900012
B07PSVQS1L,VOT35,392490000019
B00UATTX18,VOT35,950639100000
B00SYEEGAE,VOT35,820790990000
B007R3R52E,VOT35,392690979018
B0BZQPLGF1,VOT35,950510900000
B09HMJCM7L,VOT35,630392900012
B0BT7WDLL7,VOT35,392640000019
B0BT7WDLL7,BW7LH,392640000019
B07DFDS56H,VOT35,940370000019
B06XNQ68DB,VOT35,611430000011
B079C6PNYM,VOT35,830230000000
B0CG386WY8,VOT35,852349200000
B082XL99QX,24ALS,630392900012
B08HSPY646,VOT35,630392900012
B07BHF11GQ,VOT35,420292919000
B012SBZ1EI,VOT35,392490000019
B07KMYWXL5,VOT35,391990803019
B09X69B6GP,VOT35,848180110000
B096T5512F,VOT35,950790000000
B00F5EK4RK,VOT35,950790000000
B07BWNCGKJ,VOT35,820570000000
B01DYG3HWO,VOT35,481420000000
B0C5BD5GJN,VOT35,950631000000
B09JWYLPCS,VOT35,630622000000
B089KVVD4Z,VOT35,630391000020
B0013CTK9Q,VOT35,848180190012
B08RMQ5Q2X,VOT35,830241500000
B0BT7SS4Z5,VOT35,392640000019
B0BTDJ26NZ,Y07TA,950300690000
B07PHKTHN7,NV7GG,846610380000
B0DTBMD78P,VOT35,940440900000
B003KRA54G,QJ8CG,901910900019
B003KRA54G,VOT35,901910900019
B07TC5Y23H,VOT35,420292911000
B01CGA1GHM,VOT35,392690979018
B010V5GFBQ,VOT35,630392900012
B09DC6HFFX,VOT35,560900000000
B0DBRZYXZK,VOT35,392690979018
B0009EG5D8,VOT35,630790980019
B00DS5GZSA,VOT35,830241100019
B0006G56Z2,VOT35,392690979018
B000KI8SCO,VOT35,820770900019
B0000AVYXT,VOT35,920890000000
B01GSFL1B2,2A7IR,830242000019
B01GSFL1B2,VOT35,830242000019
B0CM71LJKC,M07HB,950300490000
B00II9QB76,P18E2,852349200000
B000059QBZ,HD7V9,852349200000
B08JSLFH29,E8CJW,392290009019
B01EN843DE,VOT35,842420000000
B0D1CKG664,VOT35,392690979018
B07Y2LRDC6,VOT35,950691900000
B091MJ24TL,VOT35,950662000000
B0757YXLFY,VOT35,820790300000
B0757YXLFY,Y07TA,820790300000
B0CTJC1JPC,VOT35,830250000000
B07MX71Y2L,VOT35,660199200000
B07PX8WKRG,VOT35,846620910019
B07PX8WKRG,YW7EL,846620910019
B005D2ALI6,VOT35,940171000019
B00002N6IN,VOT35,960340100000
B08RNVJJ6N,VOT35,401150000000
B01J4MMVJW,VOT35,620422800000
B000NCO7SG,VOT35,920890000000
B08CWGHL4Q,VOT35,920992000000
B00ABOF51E,VOT35,630253100000
B07X1LFSHD,VOT35,848190000019
B07YXQSK5Z,VOT35,830241500000
B0D5DPRSDC,VOT35,392640000019
B09BW4MFYD,YL79V,630790980019
B09BW4MFYD,VOT35,630790980019
B09NRVL1VL,VOT35,843242000000
B0792XFH4D,CJAUP,630312000000
B0792XFH4D,VOT35,630312000000
B09KNW5BRS,VOT35,940360909000
B073FPKYZT,HD7V9,852349200000
B00BX8U0E4,VOT35,852349200000
B07VBPK35R,VOT35,482030000000
B000CCDBRK,VOT35,960390990000
B00MX67B1K,VOT35,830249000000
B07J6T3YNN,VOT35,321310000000
B007IV13I2,VOT35,920930000000
B07DYH3295,VOT35,950670300000
B00486GE48,VOT35,950510900000
B07QC9S33M,VOT35,820570000000
B004N1JFXK,VOT35,920994000000
B001AQZ4FE,VOT35,401699970019
B001NXCYAW,VOT35,950790000000
B09MZTZ86D,VOT35,950730000000
B088G2HPHK,VOT35,848180110000
B096T41V1G,VOT35,950790000000
B084MGC9KT,VOT35,960330100000
B01M99FFE1,VOT35,960310000000
B0853WKXD7,VOT35,570242000000
B0068FAUE2,VOT35,401320000000
B004ZQ5SIE,VOT35,420100000000
B07ZSHDS92,VOT35,920994000000
B01IJOPS5K,VOT35,920999700000
B0CMR5R8YP,VOT35,940440900000
B001L1RE8S,VOT35,482030000000
B0CJ43KQH1,VOT35,950639900000
B07FCTG8DN,VOT35,490900000000
B000AJKMAO,VOT35,920600000000
B01G8SXO6O,VOT35,842490800019
B00BGR7N60,VOT35,441920909019
B0006HXMDE,VOT35,830250000000
B0728CP7R5,IR7KW,630312000000
B0728CP7R5,VOT35,630312000000
B00589H7KE,VOT35,392690979018
B07DPCDWT9,VOT35,842531000019
B07RQTJG6F,VOT35,950300210000
B07RQTJG6F,KQ7H2,950300210000
B01ICBTPQS,CCA4R,940490900000
B01ICBTPQS,VOT35,940490900000
1477025553,VOT35,482030000000
B0B2VCD8T7,VOT35,950699900000
B09H5BVCMV,VOT35,842121000000
B001HWF2LC,VOT35,830110000019
B00ZC8I7NW,VOT35,392640000019
B00ZC8I7NW,BQ7GA,392640000019
B000OLVXP6,VOT35,920930000000
B013JL05O2,VOT35,950691900000
B00MX67RAU,VOT35,830242000019
B072K59822,VOT35,392690979018
B07JMV5TKW,VOT35,391810100012
B01HQWYIR0,Q07XO,901910900019
B01HQWYIR0,VOT35,901910900019
B01CNUXR8G,VOT35,392640000019
B0052HH5UE,VOT35,732620000000
B00806A4PM,VOT35,950699900000
B0CZBWJHP9,VOT35,842139259000
B0CZBWJHP9,HG7OC,842139259000
B07TLNQ7VF,VOT35,630392900012
B08WRMJ1YM,VOT35,842489700000
B0CNJ7HWY3,VOT35,630312000000
B0052EKFAE,VOT35,848180810000
B0B52HPMBZ,VOT35,950440000000
B0BP18KRM6,VOT35,950691900000
B09TN957PY,RQ830,852380900000
B08CCGYTDR,VOT35,420100000000
B07FMQTC7L,VOT35,420292989000
B087DMVC6J,VOT35,392690979018
B0053C3RO6,VOT35,950691900000
B082745PSN,VOT35,442199990019
B095X8T1XY,VOT35,920994000000
B09DRB3ZWB,VOT35,960390919019
B09DRB3ZWB,OV83D,960390919019
B00C6UWX7K,VOT35,420100000000
B00F9QE7MC,VOT35,420100000000
B004ISY1B4,VOT35,830610000000
B004P8ZDU0,VOT35,920992000000
B00006IF4Q,VOT35,482030000000
B075CKWKM2,VOT35,490900000000
B004BIP5TS,VOT35,830250000000
B003P90LQG,VOT35,950691900000
B07HB2LDYT,VOT35,852290000000
B00074L4Y0,VOT35,420100000000
B00OJS4EPG,VOT35,940320809000
B008D8E3B8,VOT35,940320809000
B00KAZ12OS,VOT35,442090990000
B00JS8IYPI,VOT35,960840009000
B0BS55DB25,VOT35,950691900000
B00SKCO920,VOT35,420212500000
B00488Z9SI,VOT35,691490000000
B0009V2O18,VOT35,950790000000
B06XDFY8NK,VOT35,950699900000
B082JNS2MM,VOT35,852380900000
B082JNS2MM,HD7V9,852380900000
B00N1CHLWE,HD7V9,852380900000
B00N1CHLWE,VOT35,852380900000
B07DPK7WBJ,VOT35,821420000011
B09KNYWTL6,VOT35,950632000000
B07XH6J929,VOT35,950691900000
B0042ZB1YI,VOT35,830241900000
B0168Y0YLQ,VOT35,570242000000
B0000223OJ,VOT35,820231000000
B0B7Z5M868,VOT35,420100000000
B089WGFD73,VOT35,420100000000
B0BW4M2ZJP,VOT35,481720000000
B07ZZNPHSK,VOT35,940440900000
B0000BWCMU,VOT35,950662000000
B0935CLSHQ,VOT35,490890000000
B07V6VJZGR,VOT35,520710000000
B00MK16KRO,VOT35,950730000000
B0002E1OYU,VOT35,920999200000
B00004T7RF,VOT35,820559800019
B00C27GEGS,VOT35,830249000000
B016DYY1IS,VOT35,950691900000
B09HL5SPS6,VOT35,842482100000
B08DB54QH6,VOT35,950699900000
B095X8PV43,VOT35,920994000000
B012YHV0F0,VOT35,920930000000
B000N35L0I,VOT35,401693001900
B00534397O,VOT35,920999200000
B001DDWQ4Q,VOT35,901730009000
B01M2CATU2,VOT35,950699900000
B01DLS2EYW,VOT35,732620000000
B0BS8KW4SV,VOT35,950300490000
B000VI41JC,VOT35,920999200000
B004KMR0H0,VOT35,391690900000
B089394WZ5,VOT35,392530000011
B075JD3H7J,VOT35,940430000000
B07HSK4456,VOT35,950662000000
B078HQXFY5,VOT35,830140900000
B07FYKFV3Y,Y07TA,392640000019
B0015DOKAW,VOT35,820412000000
B001020IZO,VOT35,820570000000
B08DQGGYWG,VOT35,940440900000
B07FBFRL9C,VOT35,482020000000
B0CP9RKVF7,VOT35,950632000000
B000BDCFSQ,VOT35,950639900000
B00TSSQWIY,VOT35,950790000000
B07VJJZ4R1,VOT35,681513000000
B079YVKKHL,VOT35,950490800000
B004TW8A4I,VOT35,830241900000
B0029EPVHC,VOT35,961519000000
B00140X8W2,VOT35,820340000019
B0000DH8JG,LS7O8,482010300000
B001925OV8,VOT35,491199009000
B07QHFVLD9,VOT35,481420000000
B0DNHRTZ4X,VOT35,848180190009
B000F66GK2,VOT35,848180190009
B0DNZYNWF6,VOT35,482010900019
B001AX0QD2,VOT35,830250000000
B079NRDW9C,VOT35,821599109000
B09LFW5P1F,VOT35,441490000000
B003GDIREO,VOT35,820420000000
B0002DVB7Q,VOT35,920930000000
B003R7LP7K,VOT35,392630000000
B07D4F19S9,VOT35,731819000000
B07L72BFRZ,VOT35,391990809000
B0006HVZ60,VOT35,391990809000
B01KIVCSDM,VOT35,950691900000
B002OB49L4,VOT35,481190009019
B01E0HYRXE,VOT35,830241100019
B075YHTQXM,VOT35,871495000000
B00BP8UUAQ,VOT35,420212500000
B0018LQVIA,VOT35,761699909019
B08XS666PM,VOT35,950691900000
B000UHDTR4,VOT35,482020000000
B00IZFHZUK,VOT35,820750600000
B0BJZC2Y1S,VOT35,842139259000
B08VNQHBRQ,VOT35,820790300000
B00013KABK,VOT35,630790980019
B00123800Q,VOT35,940320809000
B08T1T6WPQ,VOT35,920994000000
B00R7S7ITO,VOT35,392190909000
B07G5Q27R7,VOT35,482050000000
B0000CCXVP,VOT35,820570000000
B003JJZZSQ,VOT35,950640000019
B084GYFS54,VOT35,392690979018
B072C4BQ9B,VOT35,850870000000
B074DXZWXX,VOT35,950790000000
B09WD1DLJD,VOT35,611780800000
B00CBW2HAG,VOT35,920992000000
B0002F4XXS,VOT35,920999700000
B07YXHKNFD,VOT35,481420000000
B09HDF7LZ5,VOT35,491000000000
B01GOUADLK,VOT35,560900000000
B07WXF2CDW,VOT35,950730000000
B07C73WR5L,VOT35,691200830000
B07H3KTG37,VOT35,950300700000
B07JJ6H61S,VOT35,940440900000
B07MTGMWRK,OUD3P,820559800019
B07MTGMWRK,VOT35,820559800019
0062671383,VOT35,490199000019
B08713LQYV,VOT35,820411000000
B07ZHQVY8J,VOT35,900211000000
B000F66CNS,VOT35,848180190009
B01EIGTKD4,VOT35,950699900000
B0769JJSZF,VOT35,630312000000
B0769JJSZF,CJAUP,630312000000
B003F35WOI,VOT35,830241100019
B003F35WOI,BVAT9,830241100019
B00NWUIR28,VOT35,830241100019
B00NWUIR28,EG84X,830241100019
B01LW7PD7N,VOT35,820110000012
B07644D93T,VOT35,630392900012
B07ZTS4ZV6,VOT35,442019000000
B0BS79GW62,VOT35,630392900011
B08RRRWYNN,VOT35,630790100019
B07G17F534,WK7SI,630392900012
B07G17F534,VOT35,630392900012
B07JDMMYDY,VOT35,630392900012
B0CQTGQXPZ,VOT35,960390990000
B0040YT6WK,VOT35,848180190009
B0040YT6WK,6T7E3,848180190009
B0DGZQVLHF,VOT35,848180190009
B07M87FWSL,VOT35,950590000000
B00LUIZFFG,VOT35,691390980000
B08JH932L3,VOT35,950300490000
B0B69P282V,VOT35,920930000000
B0016H1QE0,VOT35,392590100000
B079KPTLK7,VOT35,950510900000
B002147MT0,VOT35,830250000000
B01J5RSQLS,VOT35,420100000000
B00WGLKS08,VOT35,691200830000
B001PMHT7E,VOT35,482010300000
B001PMHT7E,LS7O8,482010300000
B000RNYDUI,VOT35,630612000000
B00SKYIY2O,VOT35,630392900012
B08WY9XLGR,VOT35,848180110000
B07DSFDKBY,VOT35,570500800000
B07X6KRQZ7,VOT35,630222900000
B09B2ZHF9X,VOT35,940440900000
B0048CENAY,VOT35,482030000000
B0CB76P7Q7,VOT35,950730000000
B07XLVFBJQ,VOT35,950730000000
B07MZQNTJ9,VOT35,691200850000
B0BWSHWHF4,VOT35,442199990019
B07QDPG6B8,0R794,871499900019
B0002KZESQ,VOT35,920994000000
